FILE,APOGEE_ID,TEFF,LOGG,PARAM_M_H,PARAM_ALPHA_M,AL_H,CA_H,C_H,FE_H,K_H,MG_H,MN_H,NA_H,NI_H,N_H,O_H,SI_H,S_H,TI_H,V_H,col1,2mass
apStar-r5-2M17160287+4711232.fits,2M17160287+4711232,4970.553,3.2017543,0.06948733,0.05730427,0.20178497,0.10074499,-0.044692002,0.040741783,-0.16346678,-0.0057908893,0.17164296,0.061434615,0.01607994,0.131528,0.058083825,0.22549237,0.038396645,-0.06316596,0.19246526,aspcapStar-r5-v603-2M17160287+4711232.fits,2M17160287+4711232
apStar-r5-2M17160591+4704029.fits,2M17160591+4704029,4636.7817,2.5478811,-0.27984434,0.21507663,-0.07581104,-0.15836893,-0.17706999,-0.24078333,-0.18305099,-0.1148953,-0.24636136,-0.1948682,-0.21404637,-0.2614163,0.0038882196,-0.007485464,-0.01918538,-0.26534796,-0.13318928,aspcapStar-r5-v603-2M17160591+4704029.fits,2M17160591+4704029
apStar-r5-2M17161247+4732177.fits,2M17161247+4732177,4864.612,2.476141,-0.61391944,0.28888544,0.015912058,-0.40862215,-0.46727502,-0.5336401,-0.61225396,-0.34552646,-0.5234187,-0.49420953,-0.48887303,-0.458813,-0.14419645,-0.16597936,-0.055611134,-0.48184583,-1.4437517,aspcapStar-r5-v603-2M17161247+4732177.fits,2M17161247+4732177
apStar-r5-2M17161291+4202125.fits,2M17161291+4202125,4834.912,3.0756104,-0.108223006,0.22312261,0.36605623,-0.049471557,-0.1168011,-0.08722949,-0.12710842,0.034565464,-0.089308485,-0.5002989,-0.043251343,0.07423,0.108027965,0.18435849,0.090481654,0.033109367,0.094354495,aspcapStar-r5-v603-2M17161291+4202125.fits,2M17161291+4202125
apStar-r5-2M17161497+5902113.fits,2M17161497+5902113,4867.402,2.940114,-0.0538698,0.094420694,-0.1987118,0.22452952,-0.048946,-0.055459067,-0.24302578,0.058371246,-0.008943811,0.0468233,-0.1092353,0.038036004,-0.012869559,0.16917418,-0.06532259,-0.03485346,-0.95085573,aspcapStar-r5-v603-2M17161497+5902113.fits,2M17161497+5902113
apStar-r5-2M17161558+4318322.fits,2M17161558+4318322,4885.441,2.6447132,-0.4402362,0.20079955,-0.07100344,-0.40286916,-0.29078,-0.39613318,-0.380827,-0.25505877,-0.40227965,-0.50543594,-0.39538717,-0.3949685,-0.17215678,-0.023699999,-0.110791415,-0.31778467,-0.50014997,aspcapStar-r5-v603-2M17161558+4318322.fits,2M17161558+4318322
apStar-r5-2M17161592+4140446.fits,2M17161592+4140446,4256.169,2.8225238,-0.930052,0.14335346,-1.2049401,-0.71251947,-0.46105003,-0.87364197,-1.0330472,-0.51728225,-0.78606755,-0.7250566,-0.89123034,-1.15081,-0.6830443,-0.85318184,-0.6246987,-0.7352408,-0.69544804,aspcapStar-r5-v603-2M17161592+4140446.fits,2M17161592+4140446
apStar-r5-2M17162289+4741390.fits,2M17162289+4741390,4871.4883,3.1621776,0.08456153,0.060428284,0.16567583,-0.05682821,-0.012362001,0.06521888,-0.18298803,0.062056735,0.14773557,-0.15845503,-0.016465046,0.014018,0.08481594,0.2153034,0.09187012,-0.005017584,-0.18914957,aspcapStar-r5-v603-2M17162289+4741390.fits,2M17162289+4741390
apStar-r5-2M17163431+5828031.fits,2M17163431+5828031,4828.035,2.757513,-0.5495455,0.2751498,-0.026753562,-0.27157742,-0.428587,-0.45720145,-0.3969844,-0.25920373,-0.5316779,-0.42046338,-0.5026514,-0.33042997,-0.22215238,-0.14761326,-0.13366553,-0.41782793,-1.8794516,aspcapStar-r5-v603-2M17163431+5828031.fits,2M17163431+5828031
apStar-r5-2M17170798+4427571.fits,2M17170798+4427571,4770.3306,2.5736575,-0.12213649,0.09355461,0.064981595,-0.1885921,-0.1285389,-0.12288627,-0.23512547,-0.1246085,-0.1301578,-0.14154105,-0.18240288,-0.122952,-0.05823984,0.0969273,0.04254824,-0.16541587,-0.26506636,aspcapStar-r5-v603-2M17170798+4427571.fits,2M17170798+4427571
apStar-r5-2M17170883+4148501.fits,2M17170883+4148501,4956.7,3.3170633,-0.020740654,0.0781608,-0.06757117,0.13781807,-0.009504002,-0.054953597,-0.23975322,0.03917067,0.04573378,-0.7244594,-0.0660465,-0.29381502,0.097093835,0.17787382,0.005932186,-0.07209766,-0.62684655,aspcapStar-r5-v603-2M17170883+4148501.fits,2M17170883+4148501
apStar-r5-2M17171013+4734450.fits,2M17171013+4734450,4641.068,2.3937936,-0.45855552,0.17121682,-0.12147524,-0.4082628,-0.38647598,-0.3859653,-0.4091441,-0.28975767,-0.4437368,-0.52979535,-0.43962225,-0.386187,-0.20472273,-0.09278706,-0.16827263,-0.3221434,-0.59350765,aspcapStar-r5-v603-2M17171013+4734450.fits,2M17171013+4734450
apStar-r5-2M17172567+5454471.fits,2M17172567+5454471,4599.608,2.5737712,-0.20033643,0.19922419,0.13526088,-0.17364804,-0.07581999,-0.21068792,-0.16622886,-0.053982943,-0.22234388,-0.017972456,-0.1942092,-0.096012995,0.010106549,0.03786832,0.375466,-0.10275834,-0.4439155,aspcapStar-r5-v603-2M17172567+5454471.fits,2M17172567+5454471
apStar-r5-2M17172897+5441012.fits,2M17172897+5441012,4786.5757,2.736983,-0.5884171,0.27414715,-0.04487341,-0.24093512,-0.38551998,-0.531624,-0.47633913,-0.281089,-0.57747483,-0.44851044,-0.47751832,-0.564758,-0.19789311,-0.19827783,-0.12803692,-0.4701638,-2.1437192,aspcapStar-r5-v603-2M17172897+5441012.fits,2M17172897+5441012
apStar-r5-2M17172934+4207400.fits,2M17172934+4207400,4639.8716,2.515832,-0.47309542,0.24777327,-0.014934169,-0.34640995,-0.37648,-0.40216175,-0.28015906,-0.19615841,-0.48591366,-0.37954617,-0.39559132,-0.4086811,-0.18257411,-0.06374177,-0.106420845,-0.2279551,-1.1111902,aspcapStar-r5-v603-2M17172934+4207400.fits,2M17172934+4207400
apStar-r5-2M17173198+5407299.fits,2M17173198+5407299,4718.8047,2.4890292,-0.015753696,0.08694173,0.057858504,-0.1029418,-0.107379,0.0022409894,-0.14601268,-0.023738299,-0.020866342,-0.07888867,-0.06844625,0.188002,0.055348106,0.26102725,0.2766531,-0.02689006,-0.14340296,aspcapStar-r5-v603-2M17173198+5407299.fits,2M17173198+5407299
apStar-r5-2M17175225+4659596.fits,2M17175225+4659596,4533.83,2.1786876,-0.4081653,0.16507965,-0.06482466,-0.2812962,-0.3586747,-0.3513611,-0.34571084,-0.27507704,-0.35927996,-0.61851543,-0.39454675,-0.338297,-0.17382865,-0.10694754,-0.118855596,-0.4107642,-0.62690485,aspcapStar-r5-v603-2M17175225+4659596.fits,2M17175225+4659596
apStar-r5-2M17180308+4721568.fits,2M17180308+4721568,4354.5366,1.7399205,-0.80309,0.2658819,-0.41763297,-0.5210442,-0.629825,-0.6844688,-0.677148,-0.5084673,-0.81482506,-0.9803824,-0.68556124,-0.646993,-0.3794244,-0.29373318,-0.2849333,-0.6890677,-1.0640972,aspcapStar-r5-v603-2M17180308+4721568.fits,2M17180308+4721568
apStar-r5-2M17180996+4147268.fits,2M17180996+4147268,4885.242,2.5870016,-0.43258667,0.14474396,-0.16105258,-0.43666345,-0.412826,-0.36681426,-0.47771615,-0.32949388,-0.36967075,-0.47121605,-0.44037196,-0.344423,-0.25634536,-0.06854409,-0.14269948,-0.44914904,-0.5666054,aspcapStar-r5-v603-2M17180996+4147268.fits,2M17180996+4147268
apStar-r5-2M17181005+4229577.fits,2M17181005+4229577,4505.227,1.6804981,-1.1957321,0.17969754,-1.0697031,-0.8545712,-1.2767501,-1.0010197,-1.103905,-0.89207554,-1.1164936,-1.016554,-1.1920215,-1.104459,-0.6881922,-0.61881715,-0.71125865,-1.0879856,-1.948118,aspcapStar-r5-v603-2M17181005+4229577.fits,2M17181005+4229577
apStar-r5-2M17182513+4932005.fits,2M17182513+4932005,4501.041,2.2954788,-0.20299597,0.24726018,0.23580465,0.03643541,-0.05005999,-0.20736215,-0.13861723,-0.018268004,-0.20301741,-0.09300178,-0.1840431,-0.02815999,0.08188805,0.025876626,0.11624262,-0.066210866,-0.24518177,aspcapStar-r5-v603-2M17182513+4932005.fits,2M17182513+4932005
apStar-r5-2M17183226+4931114.fits,2M17183226+4931114,4858.0337,2.9232337,-0.5562589,0.166251,-0.328602,-0.42059863,-0.403595,-0.49188536,-0.30206618,-0.32486045,-0.5320363,-0.37169382,-0.48593283,-0.53613096,-0.25064892,-0.2713949,-0.17833626,-0.5413564,-1.4194205,aspcapStar-r5-v603-2M17183226+4931114.fits,2M17183226+4931114
apStar-r5-2M17183234+4820242.fits,2M17183234+4820242,4856.9375,2.8545732,-0.47971144,0.22688024,-0.10642235,-0.025510013,-0.23953998,-0.39092627,-0.43824655,-0.12926611,-0.51098263,-0.36648452,-0.48184946,-0.58736,-0.22247101,-0.059557527,-0.19472043,-0.28052586,-1.6938155,aspcapStar-r5-v603-2M17183234+4820242.fits,2M17183234+4820242
apStar-r5-2M17183955+5310150.fits,2M17183955+5310150,4859.0303,2.890158,-0.028302193,0.05213394,0.045739766,-0.14716832,-0.156019,-0.03487801,-0.15036039,-0.07250685,0.06442565,-0.12728317,-0.071128614,0.146481,-0.04601913,0.11137661,0.08721493,-0.1199242,-0.26240346,aspcapStar-r5-v603-2M17183955+5310150.fits,2M17183955+5310150
apStar-r5-2M17192144+5445128.fits,2M17192144+5445128,4847.8687,2.7300258,-0.30731097,0.17783594,-0.0073048007,-0.28088778,-0.17793,-0.28941992,-0.104023196,-0.18994662,-0.30527443,-0.12997045,-0.25616968,-0.081799984,-0.12688556,0.031755567,0.07058394,-0.2487399,-0.22671707,aspcapStar-r5-v603-2M17192144+5445128.fits,2M17192144+5445128
apStar-r5-2M17192787+5429001.fits,2M17192787+5429001,4915.24,3.3585792,0.31349695,0.05861418,0.20805496,0.16648343,0.241436,0.2360818,0.09641902,0.26256442,0.3830207,0.27305353,0.23639655,0.34341002,0.23105411,0.34097022,0.26920387,0.3106574,0.21877559,aspcapStar-r5-v603-2M17192787+5429001.fits,2M17192787+5429001
apStar-r5-2M17194160+4718086.fits,2M17194160+4718086,4702.2607,2.6122077,-0.16016383,0.09553579,-0.021446215,-0.17496142,-0.171276,-0.13170674,-0.21692275,-0.12803939,-0.09650695,-0.25004548,-0.17617607,-0.028420001,-0.055824474,0.07734424,0.01235418,-0.114963755,-0.41980305,aspcapStar-r5-v603-2M17194160+4718086.fits,2M17194160+4718086
apStar-r5-2M17194248+4722477.fits,2M17194248+4722477,4777.905,2.4702103,-1.0909894,0.285954,-0.6450016,-0.6881343,-0.91597295,-0.94826555,-0.84308743,-0.7031693,-1.0461144,-0.9177761,-1.0080389,-1.16501,-0.60199046,-0.50851655,-0.5037164,-0.938897,-1.8554603,aspcapStar-r5-v603-2M17194248+4722477.fits,2M17194248+4722477
apStar-r5-2M17194331+5430446.fits,2M17194331+5430446,4673.657,2.598065,0.106765464,0.0656707,0.1900213,-0.055540208,4.9000233E-4,0.079231665,-0.06379386,0.09574418,0.18916947,0.054367866,0.026664216,0.286703,0.12930301,0.25335762,0.20624414,0.1219538,-0.09251616,aspcapStar-r5-v603-2M17194331+5430446.fits,2M17194331+5430446
apStar-r5-2M17195213+4712051.fits,2M17195213+4712051,4292.945,1.7190485,-0.722549,0.25774473,-0.1858513,-0.46528584,-0.520516,-0.59817946,-0.64191765,-0.37846485,-0.7541673,-0.7317726,-0.6900072,-0.539112,-0.28399974,-0.27233276,-0.22691616,-0.57854927,-0.63328266,aspcapStar-r5-v603-2M17195213+4712051.fits,2M17195213+4712051
apStar-r5-2M17201760+4224001.fits,2M17201760+4224001,4407.0586,2.0301886,-0.40830314,0.19715473,-0.0702581,-0.3001112,-0.294871,-0.3495218,-0.32041502,-0.21218032,-0.40263483,-0.6156181,-0.33424568,-0.32014,-0.13105352,-0.08044061,-0.06835598,-0.3175923,-0.45378342,aspcapStar-r5-v603-2M17201760+4224001.fits,2M17201760+4224001
apStar-r5-2M17201886+5434204.fits,2M17201886+5434204,4281.982,1.6478786,-0.3685823,0.17380731,-0.20396473,-0.32617906,-0.25767,-0.31805834,-0.36909133,-0.17515153,-0.40508994,-0.44972974,-0.31331342,-0.19498998,-0.10789062,-0.046518743,-0.0014280975,-0.2491746,-0.5035409,aspcapStar-r5-v603-2M17201886+5434204.fits,2M17201886+5434204
apStar-r5-2M17202179+4725285.fits,2M17202179+4725285,4786.5757,2.7189624,-0.5597006,0.25253716,-0.18952341,-0.3538851,-0.40369502,-0.46849403,-0.40177912,-0.237739,-0.5307648,-1.3244704,-0.5492583,-0.448401,-0.26481313,-0.16800782,-0.050656915,-0.34049782,-0.61119944,aspcapStar-r5-v603-2M17202179+4725285.fits,2M17202179+4725285
apStar-r5-2M17202954+5338500.fits,2M17202954+5338500,4716.2134,2.843966,0.046181772,0.10701406,0.21492551,-0.06725785,0.0087579,0.02578617,-0.094181724,0.039246418,0.043924823,-0.08285436,-0.044379197,0.1190193,0.10401211,0.24754113,0.20116594,0.09319848,-0.002054477,aspcapStar-r5-v603-2M17202954+5338500.fits,2M17202954+5338500
apStar-r5-2M17203121+5303289.fits,2M17203121+5303289,4048.1724,1.3493984,-0.23174322,0.2202008,0.37230858,-0.15995131,-0.06498999,-0.22415374,-0.15677308,-0.004144013,-0.17719476,-0.2563123,-0.14504896,0.012790009,0.08259718,0.0214919,0.103516534,0.013611019,-0.25043115,aspcapStar-r5-v603-2M17203121+5303289.fits,2M17203121+5303289
apStar-r5-2M17203168+5453588.fits,2M17203168+5453588,5065.4326,3.3532186,-0.26728258,0.110906884,0.070706904,0.06507775,-0.193688,-0.24051677,-0.3382178,-0.09152906,-0.22258052,-0.57525843,-0.2208957,-0.2566408,-0.15119606,-0.061569914,-0.18202558,-0.15520057,0.008684292,aspcapStar-r5-v603-2M17203168+5453588.fits,2M17203168+5453588
apStar-r5-2M17204030+4902469.fits,2M17204030+4902469,4874.7773,2.6388965,-0.8823753,0.19795051,-0.5792831,-0.67156094,-0.47797,-0.7477654,-0.72300696,-0.56637025,-0.81993055,-0.46967286,-0.7516461,-1.04816,-0.3958698,-0.48183978,-0.4023413,-0.6920462,-1.9102451,aspcapStar-r5-v603-2M17204030+4902469.fits,2M17204030+4902469
apStar-r5-2M17211046+4727106.fits,2M17211046+4727106,4927.3994,3.2379098,-0.6298535,0.17868616,-0.3724967,-0.53962386,-0.51626104,-0.5432029,-0.41986936,-0.3698782,-0.5922097,-0.53627855,-0.5780981,-0.82068,-0.36398968,-0.25629514,-0.27104002,-0.57524365,-1.9615935,aspcapStar-r5-v603-2M17211046+4727106.fits,2M17211046+4727106
apStar-r5-2M17211662+5838461.fits,2M17211662+5838461,4471.6406,1.6121795,-1.320959,0.16651574,-1.2174455,-0.97082263,-1.39859,-1.134965,-1.0776479,-1.0977389,-1.3248255,-1.6843759,-1.2783072,-1.110861,-0.90999967,-0.72477937,-0.7929226,-1.226235,-1.4376866,aspcapStar-r5-v603-2M17211662+5838461.fits,2M17211662+5838461
apStar-r5-2M17211685+4210251.fits,2M17211685+4210251,4824.049,2.8738484,-0.47042602,0.18116798,-0.33570263,-0.097192615,-0.31728,-0.42550284,-0.40908754,-0.22796617,-0.4862707,-0.26833597,-0.27260825,-0.51034,-0.078903615,-0.09717545,-0.18102625,-0.53270876,-0.6971401,aspcapStar-r5-v603-2M17211685+4210251.fits,2M17211685+4210251
apStar-r5-2M17211764+4218252.fits,2M17211764+4218252,4941.95,3.1853306,-0.112219304,0.045094185,-0.005909497,-0.18487103,-0.156593,-0.10668478,-0.26270086,-0.116402805,-0.017732516,-0.081656046,-0.12203471,-0.1368838,-0.09348969,0.074674815,-0.06275643,-0.19128932,-0.11021777,aspcapStar-r5-v603-2M17211764+4218252.fits,2M17211764+4218252
apStar-r5-2M17211788+4227192.fits,2M17211788+4227192,4919.8247,3.0846207,-0.13561715,0.08811074,0.17013548,0.07714534,-0.09057699,-0.13521358,-0.23536734,-0.0890938,-0.09694306,-0.12752348,-0.1505221,-0.1432616,0.009695023,0.07178874,0.005034685,-0.2414004,-0.16745968,aspcapStar-r5-v603-2M17211788+4227192.fits,2M17211788+4227192
apStar-r5-2M17212244+4933180.fits,2M17212244+4933180,4575.8877,2.115159,-1.0815011,0.31792903,-0.55562836,-0.7688837,-0.939579,-0.9438153,-1.1583586,-0.6637774,-1.1160096,-0.9763779,-1.0179152,-0.964305,-0.57683223,-0.48736066,-0.46957013,-0.9212552,-1.8738608,aspcapStar-r5-v603-2M17212244+4933180.fits,2M17212244+4933180
apStar-r5-2M17212653+4235420.fits,2M17212653+4235420,4773.2207,2.7944665,-0.1844549,0.096006654,-0.03637469,-0.21732436,-0.15531999,-0.16752575,-0.32654268,-0.13908215,-0.19298129,-0.25498915,-0.1822327,-0.08892899,-0.0875707,0.067466855,-0.06972524,-0.25660145,-0.67244273,aspcapStar-r5-v603-2M17212653+4235420.fits,2M17212653+4235420
apStar-r5-2M17212818+4316030.fits,2M17212818+4316030,4716.512,2.9185576,0.31419423,0.081164435,0.34707922,0.15927824,0.21845274,0.22406477,0.042613003,0.22910869,0.3568445,0.15303384,0.20765005,0.38792,0.29801065,0.34115797,0.37420872,0.31253782,0.21807963,aspcapStar-r5-v603-2M17212818+4316030.fits,2M17212818+4316030
apStar-r5-2M17212972+5540238.fits,2M17212972+5540238,4926.7017,3.2855844,0.17383102,0.060870577,0.11751127,0.18763424,0.123638,0.111834325,-0.11002142,0.11139278,0.20807624,0.045454,0.086551905,0.1052157,0.16288237,0.17860647,0.18614589,0.2093798,-0.34006763,aspcapStar-r5-v603-2M17212972+5540238.fits,2M17212972+5540238
apStar-r5-2M17213193+4210223.fits,2M17213193+4210223,4905.872,2.942623,-0.6296056,0.19875248,0.09212077,-0.6520617,-0.34288996,-0.5411085,-0.5507284,-0.36473128,-0.60646284,-0.6274026,-0.530591,-0.73285997,-0.21137425,-0.23636883,-0.36427778,-0.5117095,-0.8734092,aspcapStar-r5-v603-2M17213193+4210223.fits,2M17213193+4210223
apStar-r5-2M17213434+4217272.fits,2M17213434+4217272,4636.3833,2.2987866,-0.8910175,0.26572546,-0.58900034,-0.73011845,-0.748112,-0.7641755,-0.7176393,-0.5284256,-0.8547936,-1.0470684,-0.89929605,-0.705893,-0.31802893,-0.3191537,-0.27878147,-0.71827585,-2.35451,aspcapStar-r5-v603-2M17213434+4217272.fits,2M17213434+4217272
apStar-r5-2M17213520+5333257.fits,2M17213520+5333257,4847.37,2.5272374,-0.4884966,0.28263196,-0.08505969,-0.39785844,-0.370071,-0.4192276,-0.45622608,-0.23394196,-0.45987728,-0.5379908,-0.44181177,-0.24691,-0.15533197,-0.016624719,-0.005716175,-0.31966203,-0.7350756,aspcapStar-r5-v603-2M17213520+5333257.fits,2M17213520+5333257
apStar-r5-2M17213669+4404593.fits,2M17213669+4404593,5001.4487,3.00387,-1.4254428,0.25310266,-1.0433162,-1.126693,-1.332354,-1.2043403,-1.1866074,-1.008108,-1.3465765,-1.5861303,-1.3576796,-2.24067,-0.88043416,-0.8196888,-0.6868949,-1.3880855,-2.0521343,aspcapStar-r5-v603-2M17213669+4404593.fits,2M17213669+4404593
apStar-r5-2M17214062+5456263.fits,2M17214062+5456263,4826.042,2.738124,-0.3660873,0.096049875,-0.15453109,-0.3502832,-0.42952397,-0.32281214,-0.37757593,-0.28623095,-0.32582927,-0.3189547,-0.36722982,-0.15089,-0.23999,-0.12794435,0.044474095,-0.39609435,-0.63396585,aspcapStar-r5-v603-2M17214062+5456263.fits,2M17214062+5456263
apStar-r5-2M17214493+5502052.fits,2M17214493+5502052,4377.658,1.8388054,-0.40538943,0.19937028,-0.14249119,-0.32707754,-0.319902,-0.36010465,-0.28723574,-0.21812323,-0.45286295,-0.8436873,-0.36049974,-0.272268,-0.13246128,-0.029856622,-0.01871121,-0.30356047,-0.6150482,aspcapStar-r5-v603-2M17214493+5502052.fits,2M17214493+5502052
apStar-r5-2M17214686+5326209.fits,2M17214686+5326209,4830.826,3.2184064,0.26408014,0.083392024,0.4162386,0.12705916,0.1789702,0.19569355,-0.013491165,0.24925098,0.30874813,0.10370844,0.2057064,0.27695,0.24893647,0.29189026,0.31317693,0.30036128,0.12168632,aspcapStar-r5-v603-2M17214686+5326209.fits,2M17214686+5326209
apStar-r5-2M17215379+5332184.fits,2M17215379+5332184,5081.379,3.1589842,-0.32029846,0.074901044,-0.04502584,-0.3618736,-0.332837,-0.27310115,-0.39001518,-0.25632933,-0.25681934,-0.27392805,-0.3200484,-0.254703,-0.20843118,-0.10616122,-0.13250276,-0.2435672,-2.0223298,aspcapStar-r5-v603-2M17215379+5332184.fits,2M17215379+5332184
apStar-r5-2M17215441+4229334.fits,2M17215441+4229334,4956.102,3.226162,0.03778016,0.04710503,0.052135367,-0.05951971,-0.119463,0.04092019,-0.16261068,0.0010621026,0.06281234,-0.034579813,0.026261967,0.119627,0.10764015,0.21963349,0.10836409,-0.10516899,-0.05616285,aspcapStar-r5-v603-2M17215441+4229334.fits,2M17215441+4229334
apStar-r5-2M17215862+5425515.fits,2M17215862+5425515,4622.63,2.3933377,-0.5075693,0.3041098,0.09193409,0.016802728,-0.33355,-0.4187493,-0.3824412,-0.14128393,-0.53005224,-0.42407745,-0.48763004,-0.406834,-0.093319654,-0.008407146,-0.055565923,-0.4421639,-1.3203542,aspcapStar-r5-v603-2M17215862+5425515.fits,2M17215862+5425515
apStar-r5-2M17220178+5504579.fits,2M17220178+5504579,4023.9543,1.1828791,-0.59862113,0.22399168,-0.29008356,-0.38793996,-0.38949698,-0.5348088,-0.4062257,-0.2848838,-0.5588352,-0.5760281,-0.52193016,-0.464058,-0.224718,-0.3524973,-0.17578974,-0.42603067,-0.64419496,aspcapStar-r5-v603-2M17220178+5504579.fits,2M17220178+5504579
apStar-r5-2M17220214+5551027.fits,2M17220214+5551027,4995.1704,3.1646867,-0.3484611,0.10609758,0.013630001,-0.34672597,-0.28692698,-0.31297904,-0.3034858,-0.20778787,-0.35086226,-0.2544643,-0.3372422,-0.34936,-0.35789287,-0.20963919,-0.24277802,-0.27747434,-1.20965,aspcapStar-r5-v603-2M17220214+5551027.fits,2M17220214+5551027
apStar-r5-2M17220372+5402163.fits,2M17220372+5402163,4745.4146,2.6806405,-0.1691064,0.09299292,-0.027467558,-0.20906436,-0.238462,-0.14347005,-0.27658015,-0.1224661,-0.098870255,-0.2221173,-0.169128,0.03283,-0.09120599,0.044543713,0.041893825,-0.19812611,-1.2745341,aspcapStar-r5-v603-2M17220372+5402163.fits,2M17220372+5402163
apStar-r5-2M17221259+4752487.fits,2M17221259+4752487,4801.126,2.7202172,-0.531394,0.24586518,-0.12131524,-0.37083226,-0.44412,-0.43855593,-0.37813064,-0.26704013,-0.51094174,-1.120061,-0.39625493,-0.428251,-0.17915812,-0.16944793,-0.18104032,-0.15909961,-1.9210336,aspcapStar-r5-v603-2M17221259+4752487.fits,2M17221259+4752487
apStar-r5-2M17221648+5509516.fits,2M17221648+5509516,4570.7056,2.5125241,-0.38084623,0.26148373,0.10602368,-0.24384645,-0.21276999,-0.31863308,-0.4051967,-0.13039055,-0.40477914,-0.46950132,-0.27821115,-0.3296823,-0.110324815,-0.084857434,0.09007093,-0.09595242,-0.39731172,aspcapStar-r5-v603-2M17221648+5509516.fits,2M17221648+5509516
apStar-r5-2M17221865+5436529.fits,2M17221865+5436529,4979.523,3.1091425,-0.34226733,0.1075328,-0.07249214,-0.2638634,-0.3163875,-0.31759804,-0.25667468,-0.18267143,-0.23368177,0.16349547,-0.2394522,-0.308521,-0.18488592,-0.22021376,-0.12534878,-0.3164481,-1.8916308,aspcapStar-r5-v603-2M17221865+5436529.fits,2M17221865+5436529
apStar-r5-2M17223310+4900207.fits,2M17223310+4900207,4567.716,2.265939,-0.580222,0.2601199,-0.15398362,-0.2643423,-0.404124,-0.5056692,-0.41224405,-0.34229237,-0.5822162,-0.41631326,-0.5070538,-0.5021589,-0.22295323,-0.21073908,-0.13023958,-0.49643496,-1.504313,aspcapStar-r5-v603-2M17223310+4900207.fits,2M17223310+4900207
apStar-r5-2M17223524+4744012.fits,2M17223524+4744012,4669.0728,2.3773699,-0.53974885,0.20296213,-0.07191623,-0.38702413,-0.41216502,-0.45391998,-0.4297275,-0.3047456,-0.60571676,-0.45597714,-0.51686215,-0.456438,-0.1658349,-0.1530399,-0.24131367,-0.37467438,-0.8363309,aspcapStar-r5-v603-2M17223524+4744012.fits,2M17223524+4744012
apStar-r5-2M17223824+4757580.fits,2M17223824+4757580,4723.788,2.4488819,-0.032606564,0.12421647,0.09384134,-0.09416336,-0.0650243,-0.033090156,-0.11604374,-0.011812262,-0.034705848,-0.32678142,-0.0030412246,0.082333,0.06589313,0.23152098,0.12839499,0.023653988,-0.2531574,aspcapStar-r5-v603-2M17223824+4757580.fits,2M17223824+4757580
